account_id,company_name,industry,country,employee_count,signup_date,plan,subscription_id,seats,status,mrr,started_on,ended_on,ticket_count,avg_resolution_hours,avg_satisfaction,open_tickets,user_count,invoiced_amount,invoice_count,paid_invoices,seat_utilization,ticket_rate_per_100_users,invoice_collection_rate,is_churned,signup_cohort
948864,HorizonSaaS Digital,Financial Services,United States,44,2025-03-19 11:22:59,Growth,500498,22,active,528.0,2025-03-19 11:22:59,,4.0,26.866666666666664,4.0,1.0,14,7900.58,15,14,0.6363636363636364,28.57142857142857,0.9333333333333333,False,2025Q1
370589,NodeSync Partners,Education,United Kingdom,118,2025-02-04 14:36:30,Growth,500641,25,active,600.0,2025-02-04 14:36:30,,4.0,28.65,4.5,0.0,14,8450.95,14,12,0.56,28.57142857142857,0.8571428571428571,False,2025Q1
259984,Unified Ops Technologies,Software,United States,272,2023-02-25 14:10:11,Business,500315,47,active,2068.0,2023-02-25 14:10:11,,3.0,38.96666666666667,4.333333333333333,0.0,41,28741.27,14,13,0.8723404255319149,7.317073170731707,0.9285714285714286,False,2023Q1
995560,QueryForge Partners,Software,Canada,3,2025-02-21 04:31:28,Starter,500849,3,active,36.0,2025-02-21 04:31:28,,1.0,11.7,5.0,0.0,2,498.82,14,14,0.6666666666666666,50.0,1.0,False,2025Q1
236391,Beacon Software Digital,Retail,Canada,416,2023-01-31 13:59:48,Business,500850,92,active,4048.0,2023-01-31 13:59:48,,5.0,18.34,3.8,0.0,58,40380.85,10,10,0.6304347826086957,8.620689655172415,1.0,False,2023Q1
291773,Unified Ops Digital,Software,Brazil,19,2024-09-11 15:32:10,Starter,500349,6,active,72.0,2024-09-11 15:32:10,,4.0,37.5,4.333333333333333,1.0,6,752.87,10,9,1.0,66.66666666666666,0.9,False,2024Q3
943757,Catalyst CRM Partners,Financial Services,India,47,2024-11-03 13:50:37,Growth,500851,16,active,384.0,2024-11-03 13:50:37,,4.0,76.025,3.75,0.0,13,1953.97,5,5,0.8125,30.76923076923077,1.0,False,2024Q4
919065,Axiom Labs Technologies,Software,Netherlands,69,2023-12-20 17:57:06,Growth,500367,26,churned,624.0,2023-12-20 17:57:06,2024-10-25 17:57:06,4.0,45.95,3.5,0.0,24,5577.11,9,9,0.9230769230769231,16.666666666666664,1.0,True,2023Q4
810060,Momentum Tools Labs,Healthcare,Brazil,11,2024-02-21 13:25:58,Starter,500633,4,active,48.0,2024-02-21 13:25:58,,4.0,33.275,3.5,0.0,4,431.2,9,7,1.0,100.0,0.7777777777777778,False,2024Q1
196472,TriggerPoint Software,Retail,India,26,2023-07-15 11:05:50,Growth,500852,22,active,528.0,2023-07-15 11:05:50,,7.0,21.083333333333332,4.0,1.0,15,7635.92,14,13,0.6818181818181818,46.666666666666664,0.9285714285714286,False,2023Q3
693667,TriggerPoint Industries,Software,Brazil,44,2023-11-14 16:49:48,Growth,500355,22,active,528.0,2023-11-14 16:49:48,,7.0,34.22857142857143,3.857142857142857,0.0,12,8569.81,16,14,0.5454545454545454,58.333333333333336,0.875,False,2023Q4
742834,Beacon Software Partners,Education,France,8,2024-04-23 20:51:09,Starter,500451,8,active,96.0,2024-04-23 20:51:09,,6.0,43.48,4.6,1.0,7,979.6700000000001,10,8,0.875,85.71428571428571,0.8,False,2024Q2
847327,HubStack Networks,Healthcare,Germany,84,2023-03-09 11:24:19,Growth,500280,34,active,816.0,2023-03-09 11:24:19,,3.0,12.266666666666666,3.3333333333333335,0.0,23,11523.28,14,12,0.6764705882352942,13.043478260869565,0.8571428571428571,False,2023Q1
117687,TriggerPoint Holdings,Logistics,France,1247,2024-03-15 20:17:50,Enterprise,500028,173,active,13667.0,2024-03-15 20:17:50,,3.0,37.8,4.0,1.0,104,93827.64,7,5,0.6011560693641619,2.8846153846153846,0.7142857142857143,False,2024Q1
761571,PipelineIO Group,Logistics,Australia,23,2024-08-19 14:36:34,Starter,500853,5,active,60.0,2024-08-19 14:36:34,,3.0,26.6,4.0,1.0,4,877.26,15,13,0.8,75.0,0.8666666666666667,False,2024Q3
861636,Envoy Platforms Systems,Financial Services,Canada,30,2024-01-31 08:06:30,Growth,500854,18,active,432.0,2024-01-31 08:06:30,,2.0,32.5,4.0,0.0,16,4026.4,9,9,0.8888888888888888,12.5,1.0,False,2024Q1
551545,Momentum Tools Systems,Logistics,India,3,2023-01-03 07:38:41,Starter,500361,3,churned,36.0,2023-01-03 07:38:41,2024-03-13 07:38:41,4.0,81.26666666666667,4.0,1.0,2,507.51,14,12,0.6666666666666666,200.0,0.8571428571428571,True,2023Q1
678569,Kinetic AI Analytics,Healthcare,Netherlands,43,2024-10-19 17:19:12,Growth,500109,33,active,792.0,2024-10-19 17:19:12,,3.0,56.4,4.0,0.0,33,10426.42,13,9,1.0,9.090909090909092,0.6923076923076923,False,2024Q4
177341,QueryForge Analytics,Healthcare,Brazil,16,2024-12-22 11:23:47,Starter,500855,10,active,120.0,2024-12-22 11:23:47,,10.0,34.785714285714285,2.7142857142857144,3.0,8,1516.98,13,11,0.8,125.0,0.8461538461538461,False,2024Q4
646915,NodeSync Analytics,Retail,Germany,63,2025-01-30 08:13:53,Growth,500428,19,active,456.0,2025-01-30 08:13:53,,3.0,46.63333333333333,3.3333333333333335,0.0,12,2317.71,5,5,0.631578947368421,25.0,1.0,False,2025Q1
751454,Basecamp Analytics Technologies,Healthcare,Germany,170,2025-06-24 12:35:37,Business,500856,64,active,2816.0,2025-06-24 12:35:37,,2.0,10.55,4.0,0.0,53,22046.19,8,5,0.828125,3.7735849056603774,0.625,False,2025Q2
218019,Gradient Labs Analytics,Healthcare,France,6,2025-01-23 17:58:25,Starter,500251,6,active,72.0,2025-01-23 17:58:25,,3.0,27.133333333333336,3.0,0.0,5,995.54,14,13,0.8333333333333334,60.0,0.9285714285714286,False,2025Q1
201370,Keystroke AI Partners,Software,United States,41,2023-08-11 14:34:26,Growth,500857,41,active,984.0,2023-08-11 14:34:26,,8.0,37.9,4.375,0.0,26,12830.58,13,12,0.6341463414634146,30.76923076923077,0.9230769230769231,False,2023Q3
263552,Keystroke AI Analytics,Financial Services,Canada,5,2025-04-23 07:07:18,Starter,500858,3,active,36.0,2025-04-23 07:07:18,,6.0,33.03333333333333,4.0,0.0,2,282.24,8,8,0.6666666666666666,300.0,1.0,False,2025Q2
451436,PipelineIO Technologies,Retail,United Kingdom,3,2025-04-13 06:18:04,Starter,500052,3,active,36.0,2025-04-13 06:18:04,,5.0,31.74,4.0,0.0,2,578.31,16,13,0.6666666666666666,250.0,0.8125,False,2025Q2
391164,HubStack Software,Manufacturing,Brazil,16,2023-10-24 08:24:08,Starter,500632,2,past_due,24.0,2023-10-24 08:24:08,,5.0,40.12,2.6,0.0,1,293.57,12,11,0.5,500.0,0.9166666666666666,False,2023Q4
451634,Catalyst CRM Analytics,Software,Netherlands,40,2023-03-19 18:53:23,Growth,500397,8,active,192.0,2023-03-19 18:53:23,,5.0,46.7,4.0,0.0,7,1521.28,8,7,0.875,71.42857142857143,0.875,False,2023Q1
727732,LaunchPad HQ Digital,Retail,Brazil,19,2025-05-23 10:53:24,Starter,500165,4,active,48.0,2025-05-23 10:53:24,,6.0,30.916666666666668,4.166666666666667,0.0,2,652.46,13,11,0.5,300.0,0.8461538461538461,False,2025Q2
299049,HorizonSaaS Partners,Healthcare,Canada,14,2023-02-01 09:22:30,Starter,500082,8,churned,96.0,2023-02-01 09:22:30,2023-07-01 09:22:30,5.0,30.52,4.0,0.0,6,478.88,5,5,0.75,83.33333333333334,1.0,True,2023Q1
930679,Amplitude Corp Technologies,Education,France,6,2024-08-12 15:26:30,Starter,500260,5,past_due,60.0,2024-08-12 15:26:30,,5.0,26.03333333333333,3.3333333333333335,2.0,3,661.11,11,10,0.6,166.66666666666669,0.9090909090909091,False,2024Q3
249013,WorksiteOS Digital,Retail,India,274,2023-12-31 09:03:38,Business,500516,103,active,4532.0,2023-12-31 09:03:38,,4.0,76.95,4.25,0.0,79,51513.49,11,9,0.7669902912621359,5.063291139240507,0.8181818181818182,False,2023Q4
820426,ZeroFriction Software,Healthcare,France,11,2025-05-07 06:11:56,Starter,500599,5,active,60.0,2025-05-07 06:11:56,,8.0,28.133333333333336,4.333333333333333,2.0,3,713.4399999999999,12,11,0.6,266.66666666666663,0.9166666666666666,False,2025Q2
911267,WorksiteOS Partners,Manufacturing,United Kingdom,378,2025-06-02 10:47:23,Business,500127,62,active,2728.0,2025-06-02 10:47:23,,7.0,50.41428571428572,3.7142857142857144,0.0,36,40774.37,15,12,0.5806451612903226,19.444444444444446,0.8,False,2025Q2
216490,WorksiteOS Analytics,Software,Japan,6,2024-09-24 12:03:25,Starter,500344,3,active,36.0,2024-09-24 12:03:25,,4.0,33.375,2.75,0.0,2,401.23,11,11,0.6666666666666666,200.0,1.0,False,2024Q3
620725,JetMetrics Partners,Software,Netherlands,4,2024-07-14 11:53:09,Starter,500681,4,active,48.0,2024-07-14 11:53:09,,1.0,60.8,4.0,0.0,3,686.4399999999999,14,12,0.75,33.33333333333333,0.8571428571428571,False,2024Q3
511107,Deployly Analytics,Financial Services,India,12,2025-03-21 03:09:59,Starter,500598,5,active,60.0,2025-03-21 03:09:59,,2.0,26.85,5.0,0.0,4,712.63,12,11,0.8,50.0,0.9166666666666666,False,2025Q1
176599,YieldMetrics Systems,Manufacturing,Japan,5,2025-07-21 08:58:35,Starter,500442,5,active,60.0,2025-07-21 08:58:35,,6.0,43.81666666666666,4.0,0.0,5,731.53,12,12,1.0,120.0,1.0,False,2025Q3
493074,YieldMetrics Group,Healthcare,United Kingdom,5,2023-02-02 13:04:34,Starter,500162,5,active,60.0,2023-02-02 13:04:34,,5.0,70.7,3.5,1.0,5,583.21,10,8,1.0,100.0,0.8,False,2023Q1
216864,Inline Systems Analytics,Healthcare,United Kingdom,11,2023-08-07 07:50:51,Starter,500859,2,active,24.0,2023-08-07 07:50:51,,10.0,56.56,4.1,0.0,2,433.26,18,16,1.0,500.0,0.8888888888888888,False,2023Q3
253221,Axiom Labs Digital,Manufacturing,Canada,12,2025-05-31 10:04:48,Starter,500745,10,active,120.0,2025-05-31 10:04:48,,8.0,60.714285714285715,3.7142857142857144,1.0,7,1339.1100000000001,11,10,0.7,114.28571428571428,0.9090909090909091,False,2025Q2
248358,DataBridge Pro Solutions,Financial Services,Japan,83,2025-03-30 06:05:23,Growth,500086,23,active,552.0,2025-03-30 06:05:23,,1.0,61.4,4.0,0.0,20,5316.37,10,10,0.8695652173913043,5.0,1.0,False,2025Q1
792694,Beacon Software Analytics,Software,Canada,77,2025-04-23 11:25:28,Growth,500283,45,active,1080.0,2025-04-23 11:25:28,,2.0,31.349999999999998,5.0,0.0,29,14290.31,13,12,0.6444444444444445,6.896551724137931,0.9230769230769231,False,2025Q2
713583,FunnelSoft Systems,Retail,United Kingdom,22,2023-06-01 13:24:41,Starter,500126,5,active,60.0,2023-06-01 13:24:41,,5.0,31.96,4.6,0.0,4,716.89,12,12,0.8,125.0,1.0,False,2023Q2
979522,Omnisend Partners,Logistics,France,3,2024-06-07 13:45:38,Growth,500435,3,trialing,72.0,2024-06-07 13:45:38,,7.0,79.95,3.6666666666666665,1.0,3,1087.92,15,12,1.0,233.33333333333334,0.8,False,2024Q2
211963,Gradient Labs Solutions,Financial Services,Canada,35,2023-07-18 11:05:21,Growth,500302,19,churned,456.0,2023-07-18 11:05:21,2025-09-04 11:05:21,4.0,30.366666666666664,4.333333333333333,1.0,11,4561.7699999999995,10,10,0.5789473684210527,36.36363636363637,1.0,True,2023Q3
689717,Amplitude Corp Digital,Software,Netherlands,4,2024-10-26 11:32:53,Starter,500257,4,active,48.0,2024-10-26 11:32:53,,4.0,32.7,4.333333333333333,1.0,3,283.4,6,5,0.75,133.33333333333331,0.8333333333333334,False,2024Q4
248542,Xenon Analytics Analytics,Software,Brazil,3,2025-02-06 23:40:53,Starter,500135,3,active,36.0,2025-02-06 23:40:53,,4.0,43.025000000000006,4.25,0.0,2,424.45,12,10,0.6666666666666666,200.0,0.8333333333333334,False,2025Q1
599502,NodeSync Solutions,Software,France,22,2023-08-17 13:05:02,Starter,500860,5,active,60.0,2023-08-17 13:05:02,,4.0,29.175,3.25,0.0,3,661.81,11,11,0.6,133.33333333333331,1.0,False,2023Q3
468130,HorizonSaaS Analytics,Retail,India,49,2024-10-30 12:49:01,Growth,500861,31,active,744.0,2024-10-30 12:49:01,,4.0,36.93333333333334,3.6666666666666665,1.0,30,8954.88,12,12,0.967741935483871,13.333333333333334,1.0,False,2024Q4
457669,Unified Ops Partners,Software,France,383,2023-03-03 09:09:31,Enterprise,500660,318,active,25122.0,2023-03-03 09:09:31,,2.0,53.3,1.0,0.0,313,179032.19,7,7,0.9842767295597484,0.6389776357827476,1.0,False,2023Q1
665391,Unified Ops Analytics,Manufacturing,United Kingdom,3,2025-02-23 06:51:05,Starter,500862,2,active,24.0,2025-02-23 06:51:05,,4.0,31.975,3.5,0.0,2,94.12,4,4,1.0,200.0,1.0,False,2025Q1
286547,Gradient Labs Networks,Financial Services,United States,22,2024-04-15 10:10:30,Starter,500552,3,active,36.0,2024-04-15 10:10:30,,7.0,26.360000000000003,4.2,2.0,3,289.3,8,8,1.0,233.33333333333334,1.0,False,2024Q2
298652,Lattice HQ Analytics,Financial Services,Canada,91,2023-06-28 11:36:45,Growth,500863,27,active,648.0,2023-06-28 11:36:45,,5.0,44.56666666666666,5.0,2.0,26,6400.73,10,10,0.9629629629629629,19.230769230769234,1.0,False,2023Q2
302066,Basecamp Analytics Digital,Financial Services,Japan,15,2023-09-19 09:42:40,Starter,500864,7,active,84.0,2023-09-19 09:42:40,,5.0,27.339999999999996,4.2,0.0,7,1235.8,15,14,1.0,71.42857142857143,0.9333333333333333,False,2023Q3
687117,Unified Ops Solutions,Software,France,18,2024-12-14 10:05:51,Starter,500314,4,trialing,48.0,2024-12-14 10:05:51,,7.0,38.5,3.6666666666666665,1.0,3,891.86,19,18,0.75,233.33333333333334,0.9473684210526315,False,2024Q4
228499,NexusOne Partners,Retail,India,3,2023-02-26 11:02:26,Starter,500677,3,churned,36.0,2023-02-26 11:02:26,2024-10-13 11:02:26,9.0,67.8125,3.5,1.0,2,608.55,17,14,0.6666666666666666,450.0,0.8235294117647058,True,2023Q1
391958,Omnisend Analytics,Financial Services,Netherlands,3,2025-01-23 18:41:19,Starter,500865,3,active,36.0,2025-01-23 18:41:19,,2.0,78.55000000000001,3.0,0.0,3,292.78000000000003,8,7,1.0,66.66666666666666,0.875,False,2025Q1
467235,FunnelSoft Group,Financial Services,Japan,10,2023-02-09 14:45:32,Starter,500866,8,active,96.0,2023-02-09 14:45:32,,3.0,36.449999999999996,5.0,1.0,4,758.4,8,8,0.5,75.0,1.0,False,2023Q1
842517,NexusOne Analytics,Financial Services,Netherlands,61,2023-12-31 08:13:04,Growth,500462,40,churned,960.0,2023-12-31 08:13:04,2025-01-14 08:13:04,2.0,26.900000000000002,2.5,0.0,23,11559.81,12,12,0.575,8.695652173913043,1.0,True,2023Q4
380358,Relay Systems Digital,Retail,Canada,13,2023-04-03 23:09:26,Starter,500867,7,active,84.0,2023-04-03 23:09:26,,9.0,39.78888888888889,4.333333333333333,0.0,6,768.87,9,8,0.8571428571428571,150.0,0.8888888888888888,False,2023Q2
962759,QueryForge Solutions,Retail,Germany,6,2024-10-19 19:23:02,Starter,500545,6,churned,72.0,2024-10-19 19:23:02,2025-02-20 19:23:02,5.0,22.35,3.0,1.0,4,815.47,11,10,0.6666666666666666,125.0,0.9090909090909091,True,2024Q4
631589,ZeroFriction Industries,Manufacturing,United Kingdom,215,2024-10-20 11:04:20,Growth,500452,21,churned,504.0,2024-10-20 11:04:20,2025-04-06 11:04:20,1.0,64.4,4.0,0.0,14,8438.33,17,14,0.6666666666666666,7.142857142857142,0.8235294117647058,True,2024Q4
415716,ZeroFriction Holdings,Logistics,India,14,2023-12-12 10:02:00,Starter,500372,3,churned,36.0,2023-12-12 10:02:00,2025-02-17 10:02:00,3.0,17.533333333333335,4.333333333333333,0.0,2,368.65000000000003,10,8,0.6666666666666666,150.0,0.8,True,2023Q4
912127,TriggerPoint Collective,Software,Netherlands,199,2025-05-03 22:54:19,Business,500277,41,active,1804.0,2025-05-03 22:54:19,,5.0,63.8,4.0,0.0,36,33416.06,19,15,0.8780487804878049,13.88888888888889,0.7894736842105263,False,2025Q2
911125,EdgeFlow Technologies Systems,Manufacturing,United States,86,2024-01-17 10:34:30,Growth,500868,35,active,840.0,2024-01-17 10:34:30,,11.0,20.15,3.875,3.0,31,4237.65,5,4,0.8857142857142857,35.483870967741936,0.8,False,2024Q1
250471,JetMetrics Analytics,Financial Services,Netherlands,21,2024-01-03 11:40:44,Starter,500869,9,active,108.0,2024-01-03 11:40:44,,3.0,26.900000000000002,4.0,0.0,6,1772.37,16,13,0.6666666666666666,50.0,0.8125,False,2024Q1
868446,Envoy Platforms Group,Logistics,United States,112,2024-10-01 09:00:04,Growth,500228,32,active,768.0,2024-10-01 09:00:04,,2.0,60.45,4.5,0.0,30,10757.48,14,14,0.9375,6.666666666666667,1.0,False,2024Q4
918351,ZeroFriction Collective,Logistics,Brazil,31,2024-06-17 07:53:10,Starter,500870,7,active,84.0,2024-06-17 07:53:10,,5.0,27.860000000000003,3.2,0.0,7,1234.81,15,14,1.0,71.42857142857143,0.9333333333333333,False,2024Q2
285164,NodeSync Networks,Healthcare,Canada,7,2025-05-23 12:35:48,Starter,500871,7,active,84.0,2025-05-23 12:35:48,,3.0,38.06666666666667,4.333333333333333,0.0,6,775.64,9,8,0.8571428571428571,50.0,0.8888888888888888,False,2025Q2
779156,Axiom Labs Partners,Software,Canada,46,2023-11-29 15:00:22,Growth,500872,24,active,576.0,2023-11-29 15:00:22,,11.0,31.563636363636363,3.727272727272727,0.0,15,6323.67,11,10,0.625,73.33333333333333,0.9090909090909091,False,2023Q4
143529,Deployly Solutions,Software,Netherlands,22,2025-03-20 12:27:00,Starter,500873,7,active,84.0,2025-03-20 12:27:00,,6.0,19.849999999999998,4.5,0.0,4,1078.83,13,12,0.5714285714285714,150.0,0.9230769230769231,False,2025Q1
443384,Momentum Tools Group,Healthcare,United Kingdom,10,2023-01-27 14:03:05,Starter,500240,7,active,84.0,2023-01-27 14:03:05,,7.0,43.81666666666666,3.5,1.0,5,1010.89,12,11,0.7142857142857143,140.0,0.9166666666666666,False,2023Q1
315175,HubStack Industries,Healthcare,Brazil,19,2024-05-01 16:47:49,Starter,500728,5,active,60.0,2024-05-01 16:47:49,,3.0,60.666666666666664,4.333333333333333,0.0,3,598.23,10,8,0.6,100.0,0.8,False,2024Q2
901636,TriggerPoint Works,Financial Services,Japan,54,2023-09-07 13:17:54,Growth,500874,18,active,432.0,2023-09-07 13:17:54,,5.0,65.525,4.0,1.0,17,5963.7,14,14,0.9444444444444444,29.411764705882355,1.0,False,2023Q3
352867,Unified Ops Networks,Education,Australia,32,2025-01-17 16:57:48,Growth,500875,32,active,768.0,2025-01-17 16:57:48,,7.0,11.34,4.8,2.0,22,8872.16,12,11,0.6875,31.818181818181817,0.9166666666666666,False,2025Q1
806120,Beacon Software Solutions,Retail,Japan,4,2024-01-04 14:19:10,Starter,500330,4,active,48.0,2024-01-04 14:19:10,,10.0,36.400000000000006,3.888888888888889,1.0,3,435.79999999999995,9,9,0.75,333.33333333333337,1.0,False,2024Q1
627691,Beacon Software Networks,Retail,Australia,94,2023-11-28 16:58:05,Business,500590,94,churned,4136.0,2023-11-28 16:58:05,2024-03-22 16:58:05,3.0,51.4,5.0,1.0,87,37076.64,9,6,0.925531914893617,3.4482758620689653,0.6666666666666666,True,2023Q4
916037,YieldMetrics Technologies,Retail,United States,10,2025-09-08 12:12:51,Starter,500876,3,active,36.0,2025-09-08 12:12:51,,4.0,59.824999999999996,4.0,0.0,2,395.96999999999997,11,9,0.6666666666666666,200.0,0.8181818181818182,False,2025Q3
333840,GridLogic Technologies,Retail,India,193,2025-03-17 11:33:53,Business,500334,77,active,3388.0,2025-03-17 11:33:53,,4.0,20.0,5.0,1.0,74,36505.65,11,10,0.961038961038961,5.405405405405405,0.9090909090909091,False,2025Q1
722460,Beacon Software Software,Manufacturing,United States,5,2023-09-03 13:15:51,Starter,500197,5,active,60.0,2023-09-03 13:15:51,,5.0,42.940000000000005,4.0,0.0,5,529.02,9,7,1.0,100.0,0.7777777777777778,False,2023Q3
479650,StackBase Digital,Healthcare,Japan,7,2024-06-28 13:39:26,Starter,500877,7,active,84.0,2024-06-28 13:39:26,,4.0,33.5,3.75,0.0,6,978.86,12,12,0.8571428571428571,66.66666666666666,1.0,False,2024Q2
787021,WorksiteOS Solutions,Software,Brazil,11,2024-05-13 09:14:46,Starter,500878,6,active,72.0,2024-05-13 09:14:46,,4.0,61.025,3.75,0.0,5,647.21,9,5,0.8333333333333334,80.0,0.5555555555555556,False,2024Q2
942304,HubStack Holdings,Manufacturing,United Kingdom,141,2024-08-19 10:44:44,Business,500443,117,active,5148.0,2024-08-19 10:44:44,,7.0,62.75,4.666666666666667,1.0,94,66521.22,13,12,0.8034188034188035,7.446808510638298,0.9230769230769231,False,2024Q3
664655,EdgeFlow Technologies Group,Retail,Germany,9,2023-09-10 15:30:58,Starter,500879,6,active,72.0,2023-09-10 15:30:58,,3.0,37.300000000000004,3.0,0.0,6,648.1800000000001,9,9,1.0,50.0,1.0,False,2023Q3
995264,Junction Cloud Solutions,Software,United States,18,2024-05-01 10:42:12,Starter,500880,6,active,72.0,2024-05-01 10:42:12,,4.0,28.775000000000002,3.5,0.0,6,639.47,9,9,1.0,66.66666666666666,1.0,False,2024Q2
818984,Amplitude Corp Partners,Retail,Brazil,135,2023-10-10 14:54:28,Business,500757,41,churned,1804.0,2023-10-10 14:54:28,2024-12-02 14:54:28,4.0,30.05,4.0,0.0,38,22378.4,12,8,0.926829268292683,10.526315789473683,0.6666666666666666,True,2023Q4
427620,Keystroke AI Solutions,Manufacturing,Australia,92,2024-11-01 14:15:21,Growth,500250,30,churned,720.0,2024-11-01 14:15:21,2025-03-18 14:15:21,8.0,49.628571428571426,4.0,1.0,25,9218.45,13,13,0.8333333333333334,32.0,1.0,True,2024Q4
687763,QueryForge Networks,Education,Netherlands,25,2023-09-19 08:45:28,Growth,500881,17,active,408.0,2023-09-19 08:45:28,,2.0,32.2,4.5,0.0,10,5355.04,13,13,0.5882352941176471,20.0,1.0,False,2023Q3
381513,Kinetic AI Solutions,Manufacturing,United States,3,2023-12-24 11:05:04,Starter,500427,3,active,36.0,2023-12-24 11:05:04,,6.0,39.4,4.166666666666667,0.0,3,617.0,17,14,1.0,200.0,0.8235294117647058,False,2023Q4
202107,InfraPoint Industries,Software,Germany,31,2025-06-25 14:53:29,Growth,500882,31,active,744.0,2025-06-25 14:53:29,,2.0,18.4,5.0,1.0,20,6544.45,9,7,0.6451612903225806,10.0,0.7777777777777778,False,2025Q2
283866,Omnisend Solutions,Software,Brazil,209,2024-06-16 09:08:15,Business,500057,72,active,3168.0,2024-06-16 09:08:15,,4.0,38.425,4.75,0.0,46,35394.32,11,8,0.6388888888888888,8.695652173913043,0.7272727272727273,False,2024Q2
842629,Omnisend Networks,Manufacturing,India,43,2023-04-30 17:23:03,Growth,500105,19,churned,456.0,2023-04-30 17:23:03,2025-06-04 17:23:03,3.0,39.96666666666667,4.333333333333333,0.0,11,6330.62,14,13,0.5789473684210527,27.27272727272727,0.9285714285714286,True,2023Q2
825599,Beacon Software Industries,Logistics,Brazil,9,2023-12-11 08:11:54,Starter,500883,7,active,84.0,2023-12-11 08:11:54,,3.0,14.15,3.5,1.0,6,1367.26,16,14,0.8571428571428571,50.0,0.875,False,2023Q4
481021,PipelineIO Digital,Logistics,United States,3,2024-07-16 16:40:33,Starter,500640,2,active,24.0,2024-07-16 16:40:33,,7.0,32.31666666666667,4.0,1.0,1,257.42,11,9,0.5,700.0,0.8181818181818182,False,2024Q3
386921,QueryForge Software,Software,Canada,78,2023-12-12 19:24:56,Business,500884,62,active,2728.0,2023-12-12 19:24:56,,4.0,31.166666666666668,5.0,1.0,45,30143.47,11,11,0.7258064516129032,8.88888888888889,1.0,False,2023Q4
996819,Xenon Analytics Solutions,Healthcare,United Kingdom,257,2023-12-07 20:35:38,Business,500732,39,active,1716.0,2023-12-07 20:35:38,,8.0,40.0125,3.875,0.0,35,23994.62,14,13,0.8974358974358975,22.857142857142858,0.9285714285714286,False,2023Q4
200865,Deployly Networks,Healthcare,United Kingdom,113,2023-04-18 09:24:46,Growth,500885,11,active,264.0,2023-04-18 09:24:46,,4.0,28.575000000000003,3.75,0.0,10,4017.01,15,12,0.9090909090909091,40.0,0.8,False,2023Q2
684498,Gradient Labs Software,Software,India,166,2024-12-12 10:01:56,Business,500886,46,active,2024.0,2024-12-12 10:01:56,,4.0,64.56666666666666,2.3333333333333335,1.0,28,19946.28,10,9,0.6086956521739131,14.285714285714285,0.9,False,2024Q4
445138,Momentum Tools Technologies,Manufacturing,Canada,23,2025-01-10 07:00:20,Starter,500887,11,active,132.0,2025-01-10 07:00:20,,5.0,20.325,4.0,1.0,10,1498.69,11,10,0.9090909090909091,50.0,0.9090909090909091,False,2025Q1
894894,VaultStream Solutions,Software,Netherlands,65,2023-09-24 16:55:21,Growth,500415,21,active,504.0,2023-09-24 16:55:21,,5.0,43.875,2.75,1.0,12,7695.7,15,12,0.5714285714285714,41.66666666666667,0.8,False,2023Q3
647019,GridLogic Digital,Education,Brazil,34,2024-08-08 11:59:39,Growth,500139,34,active,816.0,2024-08-08 11:59:39,,1.0,34.5,1.0,0.0,27,14572.93,18,15,0.7941176470588235,3.7037037037037033,0.8333333333333334,False,2024Q3
372180,Beacon Software Holdings,Software,United States,16,2023-02-11 16:27:46,Starter,500730,4,churned,48.0,2023-02-11 16:27:46,2025-06-01 16:27:46,4.0,41.36666666666667,3.0,1.0,4,491.94,10,10,1.0,100.0,1.0,True,2023Q1
815996,Junction Cloud Networks,Manufacturing,Japan,114,2025-04-04 16:27:44,Growth,500617,36,active,864.0,2025-04-04 16:27:44,,7.0,32.480000000000004,4.8,2.0,22,12720.96,15,14,0.6111111111111112,31.818181818181817,0.9333333333333333,False,2025Q2
708315,LaunchPad HQ Partners,Retail,Australia,12,2023-10-16 17:34:01,Starter,500528,3,past_due,36.0,2023-10-16 17:34:01,,2.0,30.299999999999997,4.0,0.0,3,558.62,16,15,1.0,66.66666666666666,0.9375,False,2023Q4
169880,StackBase Partners,Healthcare,Germany,13,2023-08-19 16:13:21,Starter,500351,8,active,96.0,2023-08-19 16:13:21,,5.0,17.419999999999998,4.4,0.0,7,959.36,10,9,0.875,71.42857142857143,0.9,False,2023Q3
970221,QueryForge Industries,Education,Netherlands,10,2023-09-07 11:10:03,Starter,500511,4,active,48.0,2023-09-07 11:10:03,,6.0,50.5,5.0,2.0,2,544.38,11,9,0.5,300.0,0.8181818181818182,False,2023Q3
686916,Gradient Labs Industries,Financial Services,India,171,2025-05-28 10:09:31,Business,500888,85,active,3740.0,2025-05-28 10:09:31,,4.0,12.75,4.5,0.0,73,66677.81,18,14,0.8588235294117647,5.47945205479452,0.7777777777777778,False,2025Q2
247268,Amplitude Corp Analytics,Manufacturing,France,41,2024-12-11 19:39:12,Growth,500889,22,active,528.0,2024-12-11 19:39:12,,4.0,12.274999999999999,4.75,0.0,15,7392.22,14,12,0.6818181818181818,26.666666666666668,0.8571428571428571,False,2024Q4
169258,WorksiteOS Networks,Financial Services,India,38,2023-02-13 16:28:38,Growth,500668,23,active,552.0,2023-02-13 16:28:38,,4.0,77.89999999999999,3.3333333333333335,1.0,21,4382.83,8,7,0.9130434782608695,19.047619047619047,0.875,False,2023Q1
